,scGPT_bc_embeddings_similarities,scGPT_pancancer_embeddings_similarities,scGPT_CP_embeddings_similarities,scGPT_lung_embeddings_similarities,scGPT_heart_embeddings_similarities,scGPT_brain_embeddings_similarities,scGPT_kidney_embeddings_similarities,scGPT_human_embeddings_similarities,GF-6L30M_HUMANemb_similarities,GF-20L95M_HUMANemb_similarities,GF-12L95M_HUMANemb_similarities,GF-12L95MCANCER_UNIPROT_HUMANemb_similarities,GF-12L30M_HUMANemb_similarities,Correlation,Same_Complex,GeneAB,Random Forest_n10000 predictions,Random Forest_n10000 probabilities,Gene_A,Gene_B,Phylogenetic_Jaccard_Similarity,prob_z,jaccard_z,composite_score
23074,0.05369359254837036,0.09596976637840271,0.19481657445430756,0.007292870432138443,-0.017397508025169373,0.12957943975925446,-0.005525548011064529,0.19507253170013428,0.2549617886543274,0.10227666795253754,0.7317863702774048,0.8118950128555298,0.7727866172790527,0.4039774784517735,0,TTC17_KIAA0586,1,0.5951,TTC17,KIAA0586,0.3243243243243243,-0.3939669859848563,-0.969673613217268,-1.3636405992021243
16477,0.0688120424747467,0.19913877546787262,0.17648287117481232,0.09435365349054337,0.10982540249824524,0.18189287185668945,0.10123982280492783,0.17689941823482513,0.27325570583343506,0.09367330372333527,0.7324318885803223,0.8175737857818604,0.6841299533843994,0.47343332018683676,0,C2CD3_TRAPPC10,1,0.5354,C2CD3,TRAPPC10,0.4166666666666667,-0.9224492649942403,-0.4450073970426572,-1.3674566620368975
15174,0.0767720639705658,0.290449857711792,0.24053263664245605,0.05300191044807434,0.01071508601307869,0.24144552648067474,0.017395051196217537,0.23949775099754333,0.4401263892650604,0.17550960183143616,0.7666631937026978,0.8505335450172424,0.8754602074623108,0.137058970818274,0,ALMS1_TRAPPC9,1,0.6288,ALMS1,TRAPPC9,0.2708333333333333,-0.09564449347872095,-1.2735961164891458,-1.369240609967867
18591,0.08006399869918823,0.2612842917442322,0.2446218729019165,0.07594040781259537,0.023321349173784256,0.12679672241210938,0.028959771618247032,0.24617773294448853,0.4520609676837921,0.1661127507686615,0.8492799997329712,0.907439112663269,0.821014404296875,0.08499103369203258,0,TCTN1_FUZ,1,0.5244,TCTN1,FUZ,0.4333333333333333,-1.0198245592840767,-0.3503115433916303,-1.370136102675707
26708,0.22789090871810913,0.43817102909088135,0.17728163301944733,0.27828556299209595,0.1816096305847168,0.09160645306110382,0.14284630119800568,0.17786820232868195,0.4863130450248718,0.27097558975219727,0.8158321380615234,0.8831616044044495,0.7674080729484558,0.28012991390012276,0,TTC29_NME5,1,0.548,TTC29,NME5,0.3958333333333333,-0.8109102915349727,-0.5633772141064415,-1.3742875056414143
8095,0.11659623682498932,0.26357024908065796,0.26709967851638794,0.09081518650054932,0.07178197801113129,0.3394601047039032,0.06583358347415924,0.26682692766189575,0.3807017207145691,0.11486570537090302,0.5599403381347656,0.7084428668022156,0.7487059831619263,0.40830013598801346,0,EXOC6B_AGBL4,1,0.5218,EXOC6B,AGBL4,0.4358974358974359,-1.042840537934401,-0.3357429505222412,-1.3785834884566421
23295,0.12207558751106262,0.25597822666168213,0.19626429677009583,0.11282311379909515,0.08588936924934387,0.1562069207429886,0.07263022661209106,0.19703643023967743,0.44696518778800964,0.14661505818367004,0.8538110256195068,0.9080623984336853,0.8802844285964966,0.2843483517294193,0,TUBGCP5_TTC8,1,0.5183,TUBGCP5,TTC8,0.4411764705882353,-1.0738235861175311,-0.30574878873232314,-1.3795723748498543
4974,0.1368105411529541,0.3159358501434326,0.23632623255252838,0.10241514444351196,0.06920258700847626,0.15746235847473145,0.029174648225307465,0.22735711932182312,0.43788743019104004,0.22235816717147827,0.8573552966117859,0.9025045037269592,0.8647513389587402,-0.003503622737622923,0,NPHP1_IFT172,1,0.5999,NPHP1,IFT172,0.3134328358208955,-0.3514759484765639,-1.0315563412990203,-1.3830322897755842
29167,0.12489642947912216,0.2123154103755951,0.2179093360900879,0.09587319195270538,-0.02031673677265644,0.16810868680477142,0.06000173091888428,0.21733006834983826,0.3426036238670349,0.1462998241186142,0.7337872982025146,0.8124549388885498,0.7979400157928467,0.6252692449351571,0,WDPCP_IFT80,1,0.5142,WDPCP,IFT80,0.4461538461538462,-1.1101180139891975,-0.27746857904468586,-1.3875865930338833
20514,0.25200608372688293,0.44777965545654297,0.17860642075538635,0.2740747034549713,0.07981917262077332,0.0017378190532326698,0.0687641054391861,0.17830795049667358,0.4723725914955139,0.2836374044418335,0.7664580345153809,0.8301370739936829,0.7496521472930908,0.10366411409004443,0,DNAH7_RP1,1,0.6528,DNAH7,RP1,0.2295081967213114,0.11681069406274021,-1.50839526181239,-1.3915845677496497
19863,0.23632922768592834,0.5412904620170593,0.27385979890823364,0.2965970039367676,0.1460079848766327,0.24365831911563873,0.09662769734859467,0.2738504111766815,0.5947050452232361,0.3647022247314453,0.8047634363174438,0.8855522274971008,0.7667945027351379,0.373171119260142,0,DNAI1_TTC29,1,0.622,DNAI1,TTC29,0.2769230769230769,-0.1558401299488018,-1.2389957084243475,-1.3948358383731492
16466,0.06237134337425232,0.1966419517993927,0.2245933711528778,-0.004934869706630707,-0.04625485837459564,0.20712178945541382,-0.05554670840501785,0.22469744086265564,0.4956797659397125,0.16728475689888,0.876491129398346,0.9105784893035889,0.886640191078186,0.1874131720848664,0,NEK4_IFT81,1,0.5527,NEK4,IFT81,0.3846153846153846,-0.7693044839747706,-0.6271148079100176,-1.3964192918847882
24481,0.23917198181152344,0.29964885115623474,0.2760075032711029,0.12602517008781433,0.06211662292480469,0.28376442193984985,0.00798175111413002,0.2769926190376282,0.5948818325996399,0.3298303484916687,0.832276463508606,0.8672745227813721,0.774078369140625,0.2236261551305364,0,RSPH9_FOXJ1,1,0.5408,RSPH9,FOXJ1,0.4029850746268656,-0.8746468477974119,-0.5227427992935009,-1.3973896470909128
17325,0.07588507235050201,0.24230501055717468,0.16511423885822296,0.0067019835114479065,0.014334853738546371,0.02234395407140255,0.002085365355014801,0.16477522253990173,0.3446996808052063,0.1907384693622589,0.8548043966293335,0.9063477516174316,0.8651973605155945,0.07290057728491926,0,BBS7_TMEM237,1,0.6469,BBS7,TMEM237,0.2372881355932203,0.06458212712546424,-1.4641915846426967,-1.3996094575172324
23913,0.04389003664255142,0.22604796290397644,0.283147931098938,0.06275662779808044,0.0015111342072486877,0.3984622359275818,0.006443098187446594,0.2834746241569519,0.47756290435791016,0.16524764895439148,0.8375409841537476,0.90287184715271,0.8830747604370117,0.16601544269451904,0,RPGR_KIF27,1,0.5757,RPGR,KIF27,0.3478260869565217,-0.5657015959142037,-0.8361424447316832,-1.4018440406458867
15118,0.18106667697429657,0.34018921852111816,0.2989743649959564,0.16843195259571075,0.10157205164432526,0.2679915726184845,0.12009374797344208,0.29898276925086975,0.4604983925819397,0.37328284978866577,0.8416094779968262,0.8930605053901672,0.8661489486694336,0.2478962310705064,0,ALMS1_INVS,1,0.5418,ALMS1,INVS,0.4,-0.8657945483165177,-0.5397032506936844,-1.405497799010202
9195,0.1488119661808014,0.2008373737335205,0.1229538768529892,0.06970585137605667,0.002147592604160309,0.08750899881124496,-0.01663694716989994,0.1233963668346405,0.20350168645381927,0.06196768581867218,0.6916230916976929,0.7977808713912964,0.677614688873291,0.2559991227265933,0,BBS9_C2CD3,1,0.5181,BBS9,C2CD3,0.4363636363636363,-1.07559404601371,-0.33309411545508005,-1.40868816146879
23038,0.10367719829082489,0.13893616199493408,0.09550803899765015,0.0224626362323761,0.10238345712423325,0.11431838572025299,0.05746332183480263,0.09515058994293213,0.08433978259563446,-0.009197508916258812,0.6845632195472717,0.7785618901252747,0.7382919788360596,0.23451356677694374,0,TTC17_RAB1A,1,0.5756,TTC17,RAB1A,0.3465346534653465,-0.566586825862293,-0.8434800485445048,-1.4100668744067977
19502,0.09379048645496368,0.30637234449386597,0.2928057312965393,0.13879239559173584,0.020900607109069824,0.17757883667945862,0.00014005601406097412,0.29353463649749756,0.44720974564552307,0.18184873461723328,0.8703352212905884,0.9145500659942627,0.8706203103065491,0.6076282535264638,0,IFT46_TCTN1,1,0.6617,IFT46,TCTN1,0.2121212121212121,0.19559615944269784,-1.60718378275981,-1.4115876233171123
16719,0.12625348567962646,0.3260211944580078,0.21542608737945557,0.025781195610761642,0.022978387773036957,0.10147622227668762,-0.030850395560264587,0.2157822996377945,0.46297502517700195,0.18177874386310577,0.8753782510757446,0.9243610501289368,0.8944388031959534,0.25980973650529143,0,TRIM32_BBS4,1,0.6564,TRIM32,BBS4,0.2203389830508474,0.14867897219395879,-1.5604924527623851,-1.4118134805684264
25887,0.11591146141290665,0.23716196417808533,0.22635915875434875,0.06615845859050751,0.07279111444950104,0.24201476573944092,0.06418013572692871,0.22668640315532684,0.39997434616088867,0.11777363717556,0.8377299904823303,0.8980864882469177,0.7991461157798767,0.13417940665605857,0,TMEM237_FUZ,1,0.5193,TMEM237,FUZ,0.4333333333333333,-1.064971286636637,-0.3503115433916303,-1.4152828300282674
16752,0.04475461691617966,0.16607210040092468,0.20874273777008057,0.03902536630630493,-0.010989248752593994,0.08251962810754776,0.0023451000452041626,0.2092570662498474,0.28956061601638794,0.10015416145324707,0.8105910420417786,0.8862283229827881,0.8225604891777039,0.06816626781044681,0,DNAL1_IFT43,1,0.5381,DNAL1,IFT43,0.4032258064516129,-0.8985480563958256,-0.5213750209547762,-1.4199230773506017
23228,0.16857734322547913,0.2657894492149353,0.174087792634964,0.07555929571390152,0.014869681559503078,0.10869929194450378,0.01538004633039236,0.1741044521331787,0.4271053671836853,0.15160870552062988,0.862440824508667,0.906334400177002,0.8336899876594543,0.30488228541940976,0,TUBGCP5_TUBE1,1,0.5651,TUBGCP5,TUBE1,0.3611111111111111,-0.6595359704116818,-0.7606602425460814,-1.4201962129577632
23267,0.14133603870868683,0.27383583784103394,0.1753551959991455,0.12719348073005676,0.06093049421906471,0.09783437848091125,0.06164916977286339,0.17592886090278625,0.4119636118412018,0.1490752398967743,0.8687598705291748,0.9104381203651428,0.8455809354782104,0.12396520879199169,0,TUBGCP5_STIL,1,0.5077,TUBGCP5,STIL,0.45,-1.1676579606150093,-0.2556156897406027,-1.423273650355612
25113,0.12011401355266571,0.19623933732509613,0.2082655131816864,0.11323189735412598,0.06784100085496902,0.1810643970966339,0.07274076342582703,0.20949454605579376,0.4524039924144745,0.13589432835578918,0.8451201915740967,0.9061375856399536,0.8759464621543884,0.12879447604018035,0,BBS5_TUBGCP5,1,0.5468,BBS5,TUBGCP5,0.3888888888888889,-0.8215330509120466,-0.6028338197943693,-1.4243668707064159
25713,0.15774057805538177,0.4224002957344055,0.4254733920097351,0.20250853896141052,0.16201651096343994,0.454232394695282,0.11765006184577942,0.4272117018699646,0.6072524785995483,0.4618000090122223,0.8602679967880249,0.8672752380371094,0.7125629186630249,0.4436624041052415,0,TEKT4_STOML3,1,0.6023,TEKT4,STOML3,0.3023255813953488,-0.3302304297224182,-1.0946649976717977,-1.4248954273942158
22099,0.11444748938083649,0.13677266240119934,0.16444802284240723,0.07684049010276794,-0.0003810543566942215,0.07416513562202454,-0.02485739253461361,0.16538101434707642,0.28789156675338745,0.13712644577026367,0.8247801661491394,0.8969689607620239,0.8161162734031677,0.18961387590453377,0,DPCD_KIF27,1,0.5603,DPCD,KIF27,0.3673469387755102,-0.7020270079199742,-0.7252298211120235,-1.4272568290319976
10798,0.09666807949542999,0.20794205367565155,0.23761875927448273,0.04968705400824547,0.027989696711301804,0.12807932496070862,0.02054942399263382,0.2396358847618103,0.3998037576675415,0.23453420400619507,0.8467631936073303,0.9001550674438477,0.8233556747436523,0.21622940696824264,0,CEP41_XPNPEP3,1,0.5486,CEP41,XPNPEP3,0.3855421686746988,-0.8055989118464368,-0.6218490514512021,-1.427447963297639
15087,0.06514611840248108,0.31737425923347473,0.30562645196914673,0.05901053175330162,0.018619747832417488,0.2491140365600586,0.002884466201066971,0.30576473474502563,0.5156568884849548,0.20252612233161926,0.8365359306335449,0.8935612440109253,0.899071455001831,0.17218455342123148,0,ALMS1_TRAF3IP1,1,0.6731,ALMS1,TRAF3IP1,0.1904761904761904,0.2965123735248925,-1.7301654108780276,-1.433653037353135
23918,0.10316940397024155,0.11328551173210144,0.1852121651172638,0.05022910237312317,0.027020858600735664,0.17520512640476227,0.01935097947716713,0.18542420864105225,0.432701051235199,0.15438604354858398,0.7990145087242126,0.8718851804733276,0.8764400482177734,0.39540478676460095,0,RPGR_ARL13B,1,0.5243,RPGR,ARL13B,0.4210526315789473,-1.020709789232166,-0.4200874355555453,-1.4407972247877112
23887,0.0657854974269867,0.225291445851326,0.24601441621780396,0.10364092141389847,0.054106179624795914,0.1865820288658142,0.014134969562292099,0.24687743186950684,0.44985735416412354,0.16277188062667847,0.8339749574661255,0.889560341835022,0.883092999458313,0.23205731283024822,0,RPGR_TRAF3IP1,1,0.5524,RPGR,TRAF3IP1,0.3768115942028985,-0.7719601738190386,-0.6714540035994618,-1.4434141774185005
3285,0.11400961875915527,0.17553278803825378,0.19709813594818115,0.037914663553237915,0.016501452773809433,0.27476590871810913,-0.005871474742889404,0.19248205423355103,0.3130617141723633,0.1947110891342163,0.8079754710197449,0.859605073928833,0.8148854970932007,0.3049580877902565,0,RP2_MAPRE1,1,0.5041,RP2,MAPRE1,0.4519230769230769,-1.1995262387462289,-0.24468924508856116,-1.44421548383479
22620,0.1861661672592163,0.24943548440933228,0.2804458439350128,0.07460683584213257,-0.02445095404982567,0.19615623354911804,-0.024087585508823395,0.28092631697654724,0.5009111166000366,0.3145843744277954,0.8101034164428711,0.8644388914108276,0.8218536376953125,0.3441478328216214,0,IFT27_FUZ,1,0.58,IFT27,FUZ,0.3333333333333333,-0.5276367081463589,-0.9184866652977937,-1.4461233734441525
12474,0.09194011986255646,0.25820332765579224,0.16251344978809357,0.036293625831604004,0.044172778725624084,0.04630913957953453,0.02411559782922268,0.1626867949962616,0.37339523434638977,0.12874621152877808,0.8181201219558716,0.8743237257003784,0.8169490694999695,0.37276885251861214,0,CCP110_CEP41,1,0.5211,CCP110,CEP41,0.425,-1.0490371475710272,-0.3976594702171437,-1.4466966177881708
5644,0.1038457602262497,0.17658811807632446,0.21627360582351685,0.10204420983791351,0.0309604424983263,0.11022897064685822,-0.006592277437448502,0.2219146490097046,0.4882158935070038,0.19871626794338226,0.8308537006378174,0.8604490756988525,0.8827630281448364,0.3442873771241538,0,HYDIN_CROCC,1,0.5565,HYDIN,CROCC,0.3692307692307692,-0.7356657459473724,-0.7145263651263504,-1.4501921110737228
18057,0.10920292139053345,0.19456961750984192,0.22088482975959778,0.07342016696929932,0.07322406768798828,0.18229694664478302,0.0551430843770504,0.22184208035469055,0.441927433013916,0.16593758761882782,0.8965616226196289,0.9259748458862305,0.8991298675537109,0.5588969544262583,0,CEP97_CEP250,1,0.5028,CEP97,CEP250,0.4516129032258064,-1.211034228071391,-0.2464515748711489,-1.45748580294254
4411,0.134995698928833,0.3036906123161316,0.29337990283966064,0.023286566138267517,0.06077997386455536,0.2319072186946869,0.017104342579841614,0.2996838688850403,0.5171350836753845,0.29177016019821167,0.8696414232254028,0.9243391156196594,0.8835996985435486,0.3040053079447639,0,FBF1_BBS1,1,0.6427,FBF1,BBS1,0.2333333333333333,0.02740246930570874,-1.4866617872039574,-1.4592593178982487
23611,0.11346471309661865,0.2688688039779663,0.16667132079601288,-0.0023705456405878067,0.011353030800819397,0.11423560976982117,-0.0248703770339489,0.16716209053993225,0.26534831523895264,0.1416824460029602,0.7856794595718384,0.8631058931350708,0.8781120181083679,-0.26899335803004204,0,PCNT_HTT,1,0.5357,PCNT,HTT,0.4,-0.9197935751499723,-0.5397032506936844,-1.4594968258436567
22431,0.16309399902820587,0.2540389597415924,0.3924049139022827,0.1967017650604248,0.11823354661464691,0.4807906150817871,0.07943465560674667,0.39313215017318726,0.5264003276824951,0.3401968479156494,0.8152607679367065,0.8410049676895142,0.7114335298538208,0.19287304794494545,0,STOML3_DNALI1,1,0.617,STOML3,DNALI1,0.2727272727272727,-0.2001016273532729,-1.2628352240288019,-1.4629368513820749
22408,0.1801147758960724,0.2811979651451111,0.24909958243370056,0.11405596137046814,0.028171924874186516,0.21219873428344727,0.015243271365761757,0.24888752400875092,0.431074321269989,0.17409083247184753,0.8310773372650146,0.9126818180084229,0.7897109985351562,0.4482083865238675,0,KIF27_SPA17,1,0.5843,KIF27,SPA17,0.3235294117647059,-0.48957182037851305,-0.9741901086219271,-1.4637619290004402
9684,0.1051134243607521,0.18692514300346375,0.15727835893630981,0.11385931074619293,0.08982378244400024,0.09422618895769119,0.06957418471574783,0.15685319900512695,0.21516487002372742,0.14476636052131653,0.7724659442901611,0.8406829833984375,0.7792962789535522,0.06960742682207732,0,ATP6V1D_IFT27,1,0.5747,ATP6V1D,IFT27,0.3364485981308411,-0.5745538953950979,-0.9007865057368539,-1.4753404011319518
15877,0.18965019285678864,0.1173824891448021,0.20233061909675598,0.0283216442912817,0.03723854571580887,0.24743524193763733,0.052030038088560104,0.20290982723236084,0.28554069995880127,0.1827920824289322,0.834925651550293,0.8718587160110474,0.8049395084381104,0.5185428611079245,0,CSNK1D_SNAP29,1,0.6177,CSNK1D,SNAP29,0.2692307692307692,-0.19390501771664664,-1.2827014870325137,-1.4766065047491603
18672,0.07368120551109314,0.14987969398498535,0.21144229173660278,0.008752130903303623,-0.0014152126386761665,0.1633257418870926,-0.028463415801525116,0.2114780843257904,0.32088974118232727,0.13422027230262756,0.7701216340065002,0.8594648838043213,0.8434315919876099,0.11143930231503275,0,EXOC6_CEP290,1,0.5113,EXOC6,CEP290,0.4347826086956521,-1.1357896824837908,-0.34207712133501933,-1.47786680381881
9823,0.10559910535812378,0.12038014084100723,0.27558043599128723,0.024721484631299973,0.05963163822889328,0.2928338944911957,0.014081127941608429,0.2754756808280945,0.3313438594341278,0.0880790650844574,0.6821140646934509,0.7877450585365295,0.8211698532104492,0.21350189678412232,0,SDCCAG8_ATXN10,1,0.5434,SDCCAG8,ATXN10,0.3846153846153846,-0.8516308691470865,-0.6271148079100176,-1.4787456770571041
13903,0.17339113354682922,0.2319701910018921,0.20881491899490356,0.06814178079366684,0.052192434668540955,0.15374258160591125,0.0075163934379816055,0.20875807106494904,0.4831699728965759,0.21385058760643005,0.8659056425094604,0.9100329279899597,0.9072734117507935,0.3083985606646471,0,WDR35_CROCC,1,0.511,WDR35,CROCC,0.4347826086956521,-1.1384453723280588,-0.34207712133501933,-1.480522493663078
25962,0.09455232322216034,0.27536773681640625,0.3077743351459503,0.12086225301027298,0.0197971872985363,0.2505660653114319,0.0022743642330169678,0.30822673439979553,0.38846439123153687,0.19407157599925995,0.7961846590042114,0.8190243244171143,0.7704436182975769,0.1675263079150203,0,IFT27_STOML3,1,0.6427,IFT27,STOML3,0.2295081967213114,0.02740246930570874,-1.50839526181239,-1.4809927925066813
22022,0.062217917293310165,0.20756404101848602,0.24801062047481537,0.11004669219255447,0.0809146910905838,0.13043788075447083,0.047147490084171295,0.24795618653297424,0.31956344842910767,0.07754281163215637,0.778243362903595,0.8541779518127441,0.756946325302124,0.266708709413228,0,DPCD_ATP6V1D,1,0.5636,DPCD,ATP6V1D,0.3523809523809524,-0.6728144196330236,-0.8102628325537622,-1.4830772521867859
