gene_name,complex_id
CDC5L,CPX-26451
SF3B5,CPX-26451
CRNKL1,CPX-26451
CWC22,CPX-26451
XAB2,CPX-26451
RBM22,CPX-26451
CWC15,CPX-26451
PRPF19,CPX-26451
PPIE,CPX-26451
SRRM2,CPX-26451
PPIL1,CPX-26451
RNF113A,CPX-26454
PLRG1,CPX-26454
DHX16,CPX-26454
AQR,CPX-26454
CDC40,CPX-26454
SF3B1,CPX-26454
BCAS2,CPX-26454
SYF2,CPX-26454
SNRPB2,CPX-26454
SNRPA1,CPX-26454
SNRPB,CPX-26454
BUD31,CPX-26454
SNRPE,CPX-26454
SNRPF,CPX-26454
SNRPG,CPX-26454
SNRPD1,CPX-26454
SNRPD2,CPX-26454
SNRPD3,CPX-26454
SF3A3,CPX-26454
SF3B2,CPX-26454
SNW1,CPX-26454
EFTUD2,CPX-26454
SF3B3,CPX-26454
SF3B4,CPX-26454
PRPF8,CPX-26454
PHF5A,CPX-26454
PPIL4,CPX-26454
SNRNP40,CPX-26454
CDC5L,CPX-26454
SF3B5,CPX-26454
CRNKL1,CPX-26454
CWC22,CPX-26454
XAB2,CPX-26454
RBM22,CPX-26454
CWC15,CPX-26454
PRPF19,CPX-26454
PPIE,CPX-26454
SRRM2,CPX-26454
PPIL1,CPX-26454
FADD,CPX-1907
RIPK1,CPX-1907
CASP8,CPX-1907
BBIP1,CPX-1908
BBS9,CPX-1908
BBS7,CPX-1908
BBS5,CPX-1908
BBS1,CPX-1908
TTC8,CPX-1908
BBS4,CPX-1908
BBS2,CPX-1908
SNAPIN,CPX-1910
BLOC1S1,CPX-1910
BLOC1S3,CPX-1910
BLOC1S2,CPX-1910
BLOC1S5,CPX-1910
DTNBP1,CPX-1910
BLOC1S4,CPX-1910
BLOC1S6,CPX-1910
PIK3R2,CPX-1917
PIK3CA,CPX-1917
PIK3CA,CPX-1918
PIK3R3,CPX-1918
C1QA,CPX-1919
C1QB,CPX-1919
C1QC,CPX-1919
C1QA,CPX-1920
C1QB,CPX-1920
C1QC,CPX-1920
PLRG1,CPX-26458
DHX16,CPX-26458
AQR,CPX-26458
CDC40,CPX-26458
SF3B1,CPX-26458
BCAS2,CPX-26458
SYF2,CPX-26458
SNRPB2,CPX-26458
SNRPA1,CPX-26458
SNRPB,CPX-26458
BUD31,CPX-26458
SNRPE,CPX-26458
SNRPF,CPX-26458
SNRPG,CPX-26458
SNRPD1,CPX-26458
SNRPD2,CPX-26458
SNRPD3,CPX-26458
SF3B2,CPX-26458
SNW1,CPX-26458
EFTUD2,CPX-26458
SF3B3,CPX-26458
SF3B4,CPX-26458
PRPF8,CPX-26458
PHF5A,CPX-26458
PPIL4,CPX-26458
SNRNP40,CPX-26458
CDC5L,CPX-26458
SF3B5,CPX-26458
CRNKL1,CPX-26458
CWC22,CPX-26458
XAB2,CPX-26458
RBM22,CPX-26458
CWC15,CPX-26458
PRPF19,CPX-26458
PPIE,CPX-26458
SRRM2,CPX-26458
PPIL1,CPX-26458
CHP2,CPX-26462
SLC9A1,CPX-26462
CASC3,CPX-26463
PLRG1,CPX-26463
AQR,CPX-26463
CDC40,CPX-26463
SNRNP200,CPX-26463
BCAS2,CPX-26463
SYF2,CPX-26463
SNRPB2,CPX-26463
SNRPA1,CPX-26463
SNRPB,CPX-26463
EIF4A3,CPX-26463
BUD31,CPX-26463
MAGOH,CPX-26463
SNRPE,CPX-26463
SNRPF,CPX-26463
SNRPG,CPX-26463
SNRPD1,CPX-26463
SNRPD2,CPX-26463
SNRPD3,CPX-26463
SNW1,CPX-26463
FRG1,CPX-26463
EFTUD2,CPX-26463
PRPF8,CPX-26463
CIR1,CPX-26463
DHX38,CPX-26463
PPWD1,CPX-26463
SNRNP40,CPX-26463
CDC5L,CPX-26463
YJU2,CPX-26463
CRNKL1,CPX-26463
CWC22,CPX-26463
XAB2,CPX-26463
RBM22,CPX-26463
WDR70,CPX-26463
CWC25,CPX-26463
CWC15,CPX-26463
ISY1,CPX-26463
PRPF19,CPX-26463
PPIE,CPX-26463
SRRM2,CPX-26463
PPIL1,CPX-26463
RBM8A,CPX-26463
SLC9A1,CPX-26464
TESC,CPX-26464
CASC3,CPX-26465
PLRG1,CPX-26465
AQR,CPX-26465
CDC40,CPX-26465
BCAS2,CPX-26465
SYF2,CPX-26465
SNRPB2,CPX-26465
SNRPA1,CPX-26465
SNRPB,CPX-26465
EIF4A3,CPX-26465
BUD31,CPX-26465
MAGOH,CPX-26465
SNRPE,CPX-26465
SNRPF,CPX-26465
SNRPG,CPX-26465
SNRPD1,CPX-26465
SNRPD2,CPX-26465
SNRPD3,CPX-26465
SNW1,CPX-26465
DHX8,CPX-26465
EFTUD2,CPX-26465
PRPF8,CPX-26465
SNRNP40,CPX-26465
CDC5L,CPX-26465
CRNKL1,CPX-26465
PSME3IP1,CPX-26465
CWC22,CPX-26465
XAB2,CPX-26465
RBM22,CPX-26465
CWC15,CPX-26465
PRPF19,CPX-26465
PPIE,CPX-26465
SRRM2,CPX-26465
PPIL1,CPX-26465
RBM8A,CPX-26465
SLC9A3,CPX-26466
CHP1,CPX-26466
CASC3,CPX-26467
PLRG1,CPX-26467
AQR,CPX-26467
CDC40,CPX-26467
BCAS2,CPX-26467
SLU7,CPX-26467
SYF2,CPX-26467
SNRPB2,CPX-26467
SNRPA1,CPX-26467
SNRPB,CPX-26467
EIF4A3,CPX-26467
BUD31,CPX-26467
MAGOH,CPX-26467
SNRPE,CPX-26467
SNRPF,CPX-26467
SNRPG,CPX-26467
SNRPD1,CPX-26467
SNRPD2,CPX-26467
SNRPD3,CPX-26467
SNW1,CPX-26467
DHX8,CPX-26467
EFTUD2,CPX-26467
PRPF8,CPX-26467
CACTIN,CPX-26467
SNRNP40,CPX-26467
CDC5L,CPX-26467
CRNKL1,CPX-26467
PSME3IP1,CPX-26467
PRKRIP1,CPX-26467
CWC22,CPX-26467
XAB2,CPX-26467
RBM22,CPX-26467
CWC15,CPX-26467
PRPF19,CPX-26467
PPIE,CPX-26467
SRRM2,CPX-26467
PPIL1,CPX-26467
FAM32A,CPX-26467
RBM8A,CPX-26467
CHP1,CPX-26469
SLC9A2,CPX-26469
CHP2,CPX-26470
SLC9A2,CPX-26470
TESC,CPX-26471
SLC9A2,CPX-26471
CASC3,CPX-26472
PLRG1,CPX-26472
AQR,CPX-26472
CDC40,CPX-26472
SNRNP200,CPX-26472
BCAS2,CPX-26472
SLU7,CPX-26472
SYF2,CPX-26472
SNRPB2,CPX-26472
SNRPA1,CPX-26472
SNRPB,CPX-26472
EIF4A3,CPX-26472
BUD31,CPX-26472
MAGOH,CPX-26472
SNRPE,CPX-26472
SNRPF,CPX-26472
SNRPG,CPX-26472
SNRPD1,CPX-26472
SNRPD2,CPX-26472
SNRPD3,CPX-26472
SNW1,CPX-26472
DHX8,CPX-26472
EFTUD2,CPX-26472
PRPF8,CPX-26472
NKAP,CPX-26472
CACTIN,CPX-26472
SNRNP40,CPX-26472
CDC5L,CPX-26472
CRNKL1,CPX-26472
PRKRIP1,CPX-26472
CWC22,CPX-26472
XAB2,CPX-26472
RBM22,CPX-26472
CWC15,CPX-26472
PRPF19,CPX-26472
PPIE,CPX-26472
SRRM2,CPX-26472
PPIL1,CPX-26472
FAM32A,CPX-26472
RBM8A,CPX-26472
CHP2,CPX-26473
SLC9A3,CPX-26473
SLC9A3,CPX-26474
TESC,CPX-26474
CASC3,CPX-26479
PLRG1,CPX-26479
AQR,CPX-26479
CDC40,CPX-26479
SNRNP200,CPX-26479
BCAS2,CPX-26479
SLU7,CPX-26479
SYF2,CPX-26479
SNRPB2,CPX-26479
SNRPA1,CPX-26479
SNRPB,CPX-26479
EIF4A3,CPX-26479
BUD31,CPX-26479
MAGOH,CPX-26479
SNRPE,CPX-26479
SNRPF,CPX-26479
SNRPG,CPX-26479
SNRPD1,CPX-26479
SNRPD2,CPX-26479
SNRPD3,CPX-26479
SNW1,CPX-26479
DHX8,CPX-26479
EFTUD2,CPX-26479
PRPF8,CPX-26479
SNRNP40,CPX-26479
CDC5L,CPX-26479
CRNKL1,CPX-26479
PRKRIP1,CPX-26479
CWC22,CPX-26479
XAB2,CPX-26479
RBM22,CPX-26479
CWC15,CPX-26479
PRPF19,CPX-26479
PPIE,CPX-26479
SRRM2,CPX-26479
PPIL1,CPX-26479
RBM8A,CPX-26479
PLRG1,CPX-26480
AQR,CPX-26480
CDC40,CPX-26480
BCAS2,CPX-26480
SYF2,CPX-26480
SNRPB2,CPX-26480
SNRPA1,CPX-26480
SNRPB,CPX-26480
BUD31,CPX-26480
SNRPE,CPX-26480
SNRPF,CPX-26480
SNRPG,CPX-26480
SNRPD1,CPX-26480
SNRPD2,CPX-26480
SNRPD3,CPX-26480
SNW1,CPX-26480
EFTUD2,CPX-26480
CWF19L2,CPX-26480
PRPF8,CPX-26480
SNRNP40,CPX-26480
CDC5L,CPX-26480
CRNKL1,CPX-26480
XAB2,CPX-26480
RBM22,CPX-26480
CWC15,CPX-26480
PRPF19,CPX-26480
PPIE,CPX-26480
PPIL1,CPX-26480
DHX15,CPX-26481
PLRG1,CPX-26481
AQR,CPX-26481
CDC40,CPX-26481
BCAS2,CPX-26481
SYF2,CPX-26481
SNRPB2,CPX-26481
SNRPA1,CPX-26481
SNRPB,CPX-26481
BUD31,CPX-26481
SNRPE,CPX-26481
SNRPF,CPX-26481
SNRPG,CPX-26481
SNRPD1,CPX-26481
SNRPD2,CPX-26481
SNRPD3,CPX-26481
SNW1,CPX-26481
EFTUD2,CPX-26481
CWF19L2,CPX-26481
PRPF8,CPX-26481
SNRNP40,CPX-26481
CDC5L,CPX-26481
CRNKL1,CPX-26481
XAB2,CPX-26481
RBM22,CPX-26481
CWC15,CPX-26481
PRPF19,CPX-26481
PPIE,CPX-26481
PPIL1,CPX-26481
U2AF2,CPX-1921
U2AF1,CPX-1921
CASC3,CPX-1941
EIF4A3,CPX-1941
MAGOH,CPX-1941
RBM8A,CPX-1941
MAGOH,CPX-1942
RBM8A,CPX-1942
ELP1,CPX-1949
ELP6,CPX-1949
ELP2,CPX-1949
ELP5,CPX-1949
ELP4,CPX-1949
ELP3,CPX-1949
NFYA,CPX-1956
NFYB,CPX-1956
NFYC,CPX-1956
CCNC,CPX-1969
CDK8,CPX-1969
E2F1,CPX-1971
TFDP1,CPX-1971
TFDP1,CPX-1972
E2F2,CPX-1972
E2F3,CPX-1973
TFDP1,CPX-1973
VEGFA,CPX-1977
BCL2,CPX-1981
BCL2,CPX-1982
BAD,CPX-1982
BAD,CPX-1983
BCL2,CPX-1984
BID,CPX-1984
BCL2L11,CPX-1985
BCL2,CPX-1986
BBC3,CPX-1986
BBC3,CPX-1987
BAX,CPX-1988
BAK1,CPX-1989
BCL2L11,CPX-1990
BCL2,CPX-1990
BID,CPX-1991
PFKFB1,CPX-1992
XRCC6,CPX-1993
XRCC5,CPX-1993
PFKFB2,CPX-1994
PFKFB3,CPX-1995
PFKFB4,CPX-1996
PFKM,CPX-1997
PFKL,CPX-1998
PFKP,CPX-1999
PFKM,CPX-2000
PFKL,CPX-2000
PFKM,CPX-2001
PFKL,CPX-2001
PFKM,CPX-2002
PFKL,CPX-2002
CDK1,CPX-2003
CCNA1,CPX-2003
CDK1,CPX-2004
CCNA2,CPX-2004
CDK2,CPX-2005
CCNA1,CPX-2005
CCNA2,CPX-2006
CDK2,CPX-2006
CDK1,CPX-2007
CCNB1,CPX-2007
CCNB2,CPX-2008
CDK1,CPX-2008
CDK2,CPX-2009
CCNB3,CPX-2009
CDK4,CPX-2010
CCND1,CPX-2010
CDK4,CPX-2011
CCND2,CPX-2011
CDK4,CPX-2012
CCND3,CPX-2012
CCND3,CPX-2013
CDK6,CPX-2013
CCND1,CPX-2014
CDK6,CPX-2014
CCNE1,CPX-2015
CDK2,CPX-2015
CCNE2,CPX-2016
CDK2,CPX-2016
PYCR1,CPX-2085
POLA1,CPX-2087
PRIM1,CPX-2087
PRIM2,CPX-2087
POLA2,CPX-2087
POLG,CPX-2093
POLG2,CPX-2093
POLD1,CPX-2097
POLD2,CPX-2097
POLD3,CPX-2097
POLD4,CPX-2097
POLE2,CPX-2108
POLE,CPX-2108
POLE4,CPX-2108
POLE3,CPX-2108
STING1,CPX-2127
CTC1,CPX-2129
TEN1,CPX-2129
STN1,CPX-2129
PMM1,CPX-2131
GMPR2,CPX-2154
FNTA,CPX-2157
PGGT1B,CPX-2157
HBB,CPX-2158
HBA1; HBA2,CPX-2158
GABRA1,CPX-2159
GABRG2,CPX-2159
GABRB2,CPX-2159
ATP4A,CPX-2160
ATP4B,CPX-2160
SAE1,CPX-2161
UBA2,CPX-2161
GABRG2,CPX-2164
GABRB3,CPX-2164
GABRA6,CPX-2164
FNTA,CPX-2165
FNTB,CPX-2165
GABRG2,CPX-2166
GABRB3,CPX-2166
GABRA3,CPX-2166
GABRA1,CPX-2167
GABRG2,CPX-2167
GABRB3,CPX-2167
GABRG2,CPX-2168
GABRB3,CPX-2168
GABRA5,CPX-2168
RAMP1,CPX-2173
CALCR,CPX-2173
GABRG2,CPX-2174
GABRB3,CPX-2174
GABRA2,CPX-2174
HTR3A,CPX-2175
NCSTN,CPX-2176
APH1A,CPX-2176
PSENEN,CPX-2176
CHRND,CPX-2179
RAD51C,CPX-2182
XRCC3,CPX-2182
HDAC1,CPX-2184
MIER1,CPX-2184
SPIDR,CPX-2186
ZSWIM7,CPX-2186
SWSAP1,CPX-2186
PDS5B,CPX-2186
SCNN1A,CPX-2188
SCNN1B,CPX-2188
SCNN1G,CPX-2188
CALCRL,CPX-2189
CALCRL,CPX-2191
RRM1,CPX-2194
RRM2,CPX-2194
EED,CPX-2196
RBBP4,CPX-2196
SUZ12,CPX-2196
PHF19,CPX-2196
EZH1,CPX-2196
LCOR,CPX-2196
EED,CPX-2198
RBBP4,CPX-2198
SUZ12,CPX-2198
EZH2,CPX-2198
PHF19,CPX-2198
LCOR,CPX-2198
CDK5,CPX-2201
CDK5R1,CPX-2201
GRIN1,CPX-2202
GRIN2A,CPX-2202
PHF1,CPX-2204
EED,CPX-2204
RBBP4,CPX-2204
SUZ12,CPX-2204
EZH2,CPX-2204
LCOR,CPX-2204
EPOP,CPX-2205
PHF1,CPX-2205
EED,CPX-2205
SUZ12,CPX-2205
RBBP7,CPX-2205
EZH1,CPX-2205
FARSB,CPX-2208
FARSA,CPX-2208
EED,CPX-2209
RBBP4,CPX-2209
SUZ12,CPX-2209
EZH2,CPX-2209
AEBP2,CPX-2209
JARID2,CPX-2209
VPS26C,CPX-2211
CCDC22,CPX-2211
CCDC93,CPX-2211
VPS35L,CPX-2211
COMMD6,CPX-2211
COMMD7,CPX-2211
COMMD2,CPX-2211
COMMD1,CPX-2211
DENND10,CPX-2211
COMMD5,CPX-2211
COMMD4,CPX-2211
COMMD8,CPX-2211
COMMD9,CPX-2211
COMMD3,CPX-2211
VPS29,CPX-2211
COMMD10,CPX-2211
EED,CPX-2212
SUZ12,CPX-2212
RBBP7,CPX-2212
AEBP2,CPX-2212
EZH1,CPX-2212
JARID2,CPX-2212
EED,CPX-2213
SUZ12,CPX-2213
EZH2,CPX-2213
RBBP7,CPX-2213
AEBP2,CPX-2213
JARID2,CPX-2213
RBX1,CPX-2214
CUL2,CPX-2214
ELOC,CPX-2214
ELOB,CPX-2214
LRR1,CPX-2214
DLD,CPX-2216
DBT,CPX-2216
BCKDHA,CPX-2216
BCKDHB,CPX-2216
RBX1,CPX-2217
CUL2,CPX-2217
ELOC,CPX-2217
ELOB,CPX-2217
FEM1A,CPX-2217
RBX1,CPX-2218
CUL2,CPX-2218
ELOC,CPX-2218
ELOB,CPX-2218
FEM1B,CPX-2218
RBX1,CPX-2219
CUL2,CPX-2219
ELOC,CPX-2219
ELOB,CPX-2219
FEM1C,CPX-2219
RBX1,CPX-2220
CUL2,CPX-2220
ELOC,CPX-2220
ELOB,CPX-2220
ZYG11B,CPX-2220
RBX1,CPX-2221
CUL2,CPX-2221
ELOC,CPX-2221
ELOB,CPX-2221
APPBP2,CPX-2221
RBX1,CPX-2222
CUL2,CPX-2222
ELOC,CPX-2222
ELOB,CPX-2222
ZER1,CPX-2222
RBX1,CPX-2223
CUL2,CPX-2223
ELOC,CPX-2223
ELOB,CPX-2223
KLHDC10,CPX-2223
RBX1,CPX-2226
CUL2,CPX-2226
ELOC,CPX-2226
ELOB,CPX-2226
KLHDC2,CPX-2226
SF3B1,CPX-2227
SF3B2,CPX-2227
SF3B3,CPX-2227
SF3B4,CPX-2227
PHF5A,CPX-2227
SF3B5,CPX-2227
SF3B6,CPX-2227
RBX1,CPX-2228
CUL2,CPX-2228
ELOC,CPX-2228
ELOB,CPX-2228
KLHDC3,CPX-2228
RBX1,CPX-2229
PRAME,CPX-2229
CUL2,CPX-2229
ELOC,CPX-2229
ELOB,CPX-2229
MYCN,CPX-2231
MAX,CPX-2231
GMPPA,CPX-2234
GMPPB,CPX-2234
PPP2R1A,CPX-2236
PPP2CA,CPX-2236
STRN3,CPX-2236
STRIP1,CPX-2236
MOB4,CPX-2236
RBX1,CPX-2239
SKP1,CPX-2239
CUL1,CPX-2239
FBXL5,CPX-2239
TRMT10C,CPX-2240
HSD17B10,CPX-2240
ELAC2,CPX-2240
RBX1,CPX-2241
SKP1,CPX-2241
CUL1,CPX-2241
FBXL13,CPX-2241
VHL,CPX-2250
RBX1,CPX-2250
CUL2,CPX-2250
ELOC,CPX-2250
ELOB,CPX-2250
LAGE3,CPX-2252
TP53RK,CPX-2252
GON7,CPX-2252
OSGEP,CPX-2252
TPRKB,CPX-2252
SAP18,CPX-2256
RNPS1,CPX-2256
ACIN1,CPX-2256
SAP18,CPX-2257
RNPS1,CPX-2257
PNN,CPX-2257
PAN2,CPX-2259
PCGF2,CPX-2260
RING1,CPX-2260
YAF2,CPX-2260
SKP1,CPX-2272
BCOR,CPX-2272
YAF2,CPX-2272
KDM2B,CPX-2272
RNF2,CPX-2272
PCGF1,CPX-2272
BMI1,CPX-2273
RING1,CPX-2273
RYBP,CPX-2273
BMI1,CPX-2274
RING1,CPX-2274
YAF2,CPX-2274
PCGF2,CPX-2276
RYBP,CPX-2276
RNF2,CPX-2276
PCGF2,CPX-2280
YAF2,CPX-2280
RNF2,CPX-2280
BMI1,CPX-2282
YAF2,CPX-2282
RNF2,CPX-2282
CSNK2A2,CPX-2283
CSNK2B,CPX-2283
RING1,CPX-2283
PCGF3,CPX-2283
RYBP,CPX-2283
AUTS2,CPX-2283
CSNK2A2,CPX-2285
CSNK2B,CPX-2285
CSNK2A1,CPX-2285
RING1,CPX-2285
PCGF3,CPX-2285
RYBP,CPX-2285
AUTS2,CPX-2285
CSNK2B,CPX-2286
CSNK2A1,CPX-2286
RING1,CPX-2286
PCGF3,CPX-2286
RYBP,CPX-2286
AUTS2,CPX-2286
CSNK2A2,CPX-2288
CSNK2B,CPX-2288
RING1,CPX-2288
PCGF3,CPX-2288
YAF2,CPX-2288
AUTS2,CPX-2288
CSNK2A2,CPX-2289
CSNK2B,CPX-2289
CSNK2A1,CPX-2289
RING1,CPX-2289
PCGF3,CPX-2289
YAF2,CPX-2289
AUTS2,CPX-2289
CSNK2B,CPX-2290
CSNK2A1,CPX-2290
RING1,CPX-2290
PCGF3,CPX-2290
YAF2,CPX-2290
AUTS2,CPX-2290
CSNK2A2,CPX-2291
CSNK2B,CPX-2291
PCGF3,CPX-2291
RYBP,CPX-2291
AUTS2,CPX-2291
RNF2,CPX-2291
CSNK2A2,CPX-2292
CSNK2B,CPX-2292
CSNK2A1,CPX-2292
PCGF3,CPX-2292
RYBP,CPX-2292
AUTS2,CPX-2292
RNF2,CPX-2292
CSNK2B,CPX-2295
CSNK2A1,CPX-2295
PCGF3,CPX-2295
RYBP,CPX-2295
AUTS2,CPX-2295
RNF2,CPX-2295
CSNK2A2,CPX-2296
CSNK2B,CPX-2296
PCGF3,CPX-2296
YAF2,CPX-2296
AUTS2,CPX-2296
RNF2,CPX-2296
CSNK2A2,CPX-2297
CSNK2B,CPX-2297
CSNK2A1,CPX-2297
PCGF3,CPX-2297
YAF2,CPX-2297
AUTS2,CPX-2297
RNF2,CPX-2297
CSNK2B,CPX-2298
CSNK2A1,CPX-2298
PCGF3,CPX-2298
YAF2,CPX-2298
AUTS2,CPX-2298
RNF2,CPX-2298
SPOP,CPX-2300
RBX1,CPX-2300
CUL3,CPX-2300
E2F6,CPX-2305
MAX,CPX-2305
RING1,CPX-2305
TFDP1,CPX-2305
MGA,CPX-2305
RYBP,CPX-2305
L3MBTL2,CPX-2305
PCGF6,CPX-2305
PHF1,CPX-2307
EED,CPX-2307
SUZ12,CPX-2307
RBBP7,CPX-2307
EZH1,CPX-2307
LCOR,CPX-2307
EED,CPX-2309
SUZ12,CPX-2309
RBBP7,CPX-2309
EZH1,CPX-2309
LCOR,CPX-2309
MTF2,CPX-2309
EED,CPX-2310
RBBP4,CPX-2310
SUZ12,CPX-2310
EZH1,CPX-2310
LCOR,CPX-2310
MTF2,CPX-2310
PHF1,CPX-2311
EED,CPX-2311
SUZ12,CPX-2311
EZH2,CPX-2311
RBBP7,CPX-2311
LCOR,CPX-2311
EED,CPX-2312
RBBP4,CPX-2312
SUZ12,CPX-2312
EZH2,CPX-2312
LCOR,CPX-2312
MTF2,CPX-2312
EED,CPX-2314
SUZ12,CPX-2314
EZH2,CPX-2314
RBBP7,CPX-2314
LCOR,CPX-2314
MTF2,CPX-2314
EED,CPX-2316
SUZ12,CPX-2316
EZH2,CPX-2316
RBBP7,CPX-2316
PHF19,CPX-2316
LCOR,CPX-2316
EPOP,CPX-2317
PHF1,CPX-2317
EED,CPX-2317
RBBP4,CPX-2317
SUZ12,CPX-2317
EZH1,CPX-2317
EPOP,CPX-2318
EED,CPX-2318
RBBP4,CPX-2318
SUZ12,CPX-2318
EZH1,CPX-2318
MTF2,CPX-2318
RBX1,CPX-2319
SKP1,CPX-2319
CUL1,CPX-2319
FBXL14,CPX-2319
EPOP,CPX-2320
EED,CPX-2320
SUZ12,CPX-2320
RBBP7,CPX-2320
EZH1,CPX-2320
MTF2,CPX-2320
EPOP,CPX-2322
EED,CPX-2322
RBBP4,CPX-2322
SUZ12,CPX-2322
PHF19,CPX-2322
EZH1,CPX-2322
EPOP,CPX-2323
EED,CPX-2323
SUZ12,CPX-2323
RBBP7,CPX-2323
PHF19,CPX-2323
EZH1,CPX-2323
EPOP,CPX-2324
PHF1,CPX-2324
EED,CPX-2324
RBBP4,CPX-2324
SUZ12,CPX-2324
EZH2,CPX-2324
EPOP,CPX-2325
PHF1,CPX-2325
EED,CPX-2325
SUZ12,CPX-2325
EZH2,CPX-2325
RBBP7,CPX-2325
EPOP,CPX-2326
EED,CPX-2326
RBBP4,CPX-2326
SUZ12,CPX-2326
EZH2,CPX-2326
MTF2,CPX-2326
EPOP,CPX-2327
EED,CPX-2327
SUZ12,CPX-2327
EZH2,CPX-2327
RBBP7,CPX-2327
MTF2,CPX-2327
EPOP,CPX-2328
EED,CPX-2328
RBBP4,CPX-2328
SUZ12,CPX-2328
EZH2,CPX-2328
PHF19,CPX-2328
EPOP,CPX-2329
EED,CPX-2329
SUZ12,CPX-2329
EZH2,CPX-2329
RBBP7,CPX-2329
PHF19,CPX-2329
EED,CPX-2330
RBBP4,CPX-2330
SUZ12,CPX-2330
AEBP2,CPX-2330
EZH1,CPX-2330
JARID2,CPX-2330
EIF4E2,CPX-2332
GIGYF2,CPX-2332
ZNF598,CPX-2332
EIF4E2,CPX-2336
GIGYF1,CPX-2336
ZNF598,CPX-2336
EIF4E2,CPX-2338
DDX6,CPX-2338
GIGYF2,CPX-2338
NALF1,CPX-2341
NALCN,CPX-2341
UNC80,CPX-2341
UNC79,CPX-2341
EIF4E2,CPX-2342
GIGYF1,CPX-2342
DDX6,CPX-2342
RBX1,CPX-2343
SKP1,CPX-2343
CUL1,CPX-2343
FBXL16,CPX-2343
PPHLN1,CPX-2348
MPHOSPH8,CPX-2348
TASOR,CPX-2348
EIF4E,CPX-2349
FMR1,CPX-2349
CYFIP1,CPX-2349
FHIP1A,CPX-2353
HOOK3,CPX-2353
AKTIP,CPX-2353
HOOK1,CPX-2353
SKP1,CPX-2354
RING1,CPX-2354
BCOR,CPX-2354
RYBP,CPX-2354
KDM2B,CPX-2354
PCGF1,CPX-2354
HOOK3,CPX-2356
FHIP1B,CPX-2356
AKTIP,CPX-2356
HOOK1,CPX-2356
FHIP2A,CPX-2357
HOOK2,CPX-2357
AKTIP,CPX-2357
MEI4,CPX-2358
REC114,CPX-2358
IHO1,CPX-2358
HOOK3,CPX-2359
FHIP1B,CPX-2359
HOOK2,CPX-2359
AKTIP,CPX-2359
HOOK1,CPX-2359
SEC24D,CPX-2360
SEC31A,CPX-2360
SEC24A,CPX-2360
SEC24B,CPX-2360
SEC24C,CPX-2360
SEC13,CPX-2360
SEC31B,CPX-2360
SAR1A,CPX-2360
SAR1B,CPX-2360
RAD51B,CPX-2363
RAD51C,CPX-2363
XRCC2,CPX-2363
RAD51D,CPX-2363
RBX1,CPX-2365
SKP1,CPX-2365
CUL1,CPX-2365
BTRC,CPX-2365
MYBL2,CPX-2366
RBBP4,CPX-2366
LIN52,CPX-2366
LIN9,CPX-2366
LIN54,CPX-2366
LIN37,CPX-2366
RBL1,CPX-2368
RBBP4,CPX-2368
TFDP1,CPX-2368
TFDP2,CPX-2368
E2F5,CPX-2368
E2F4,CPX-2368
LIN52,CPX-2368
LIN9,CPX-2368
LIN54,CPX-2368
LIN37,CPX-2368
GTF3C1,CPX-2373
GTF3C2,CPX-2373
GTF3C6,CPX-2373
GTF3C4,CPX-2373
GTF3C5,CPX-2373
GTF3C3,CPX-2373
TAPBP,CPX-2375
PDIA3,CPX-2375
CDC73,CPX-2381
CTR9,CPX-2381
PAF1,CPX-2381
LEO1,CPX-2381
RTF1,CPX-2381
SKIC8,CPX-2381
PIK3R1,CPX-2384
PIK3CA,CPX-2384
ARNT,CPX-2385
EPAS1,CPX-2385
POLR1C,CPX-2386
POLR1G,CPX-2386
POLR1A,CPX-2386
POLR1D,CPX-2386
POLR2E,CPX-2386
POLR2H,CPX-2386
POLR2K,CPX-2386
POLR2F,CPX-2386
POLR2L,CPX-2386
POLR1F,CPX-2386
POLR1E,CPX-2386
POLR1B,CPX-2386
POLR1H,CPX-2386
POLR2D,CPX-2387
POLR2M,CPX-2387
POLR2C,CPX-2387
POLR2E,CPX-2387
POLR2A,CPX-2387
POLR2B,CPX-2387
POLR2I,CPX-2387
POLR2H,CPX-2387
POLR2J,CPX-2387
POLR2K,CPX-2387
POLR2F,CPX-2387
POLR2G,CPX-2387
POLR2L,CPX-2387
SNRNP70,CPX-2392
SNRPA,CPX-2392
SNRPC,CPX-2392
SNRPB,CPX-2392
SNRPE,CPX-2392
SNRPF,CPX-2392
SNRPG,CPX-2392
SNRPD1,CPX-2392
SNRPD2,CPX-2392
SNRPD3,CPX-2392
POLR3A,CPX-2393
POLR1C,CPX-2393
POLR3G,CPX-2393
CRCP,CPX-2393
POLR3D,CPX-2393
POLR1D,CPX-2393
POLR2E,CPX-2393
POLR2H,CPX-2393
POLR2K,CPX-2393
POLR2F,CPX-2393
POLR2L,CPX-2393
POLR3C,CPX-2393
POLR3F,CPX-2393
POLR3E,CPX-2393
POLR3B,CPX-2393
POLR3K,CPX-2393
POLR3H,CPX-2393
GTF2E1,CPX-2394
GTF2E2,CPX-2394
ERCC2,CPX-2395
ERCC3,CPX-2395
GTF2H1,CPX-2395
CDK7,CPX-2395
CCNH,CPX-2395
MNAT1,CPX-2395
GTF2H2,CPX-2395
GTF2H3,CPX-2395
GTF2H5,CPX-2395
GTF2H4,CPX-2395
BDP1,CPX-2396
TBP,CPX-2396
BRF1,CPX-2396
BDP1,CPX-2397
